"title","abstract","publication_year","doi","type","oa_url","author","keyword","concept","pdf_url","cited_by_count","id"
"Three forms of killer whales (Orcinus orca) in Antarctic waters","This paper provides field descriptions and biological observations of three different forms of killer whale (Orcinus orca) that occur in Antarctica based on field observations and a review of available photographs. Identifications were based on the relative size and orientation of the white eyepatch and the presence or absence of a dorsal cape. Type A (presumably the nominate form) has a medium-sized eyepatch oriented parallel to the body axis, no dorsal cape, it occurs mainly off-shore in ice-free water, has a circumpolar distribution and apparently preys mainly upon Antarctic minke whales (Balaenoptera bonaerensis). Type B also has an eyepatch oriented parallel to the body axis, but the eyepatch is at least twice as large as in Type A, it has a dorsal cape, mainly inhabits inshore waters, regularly occurs in pack-ice, is distributed around the continent and is regularly sighted in the Antarctic Peninsula area. Although it may also prey upon Antarctic minke whales and possibly humpback whales (Megaptera novaeangliae), seals seem to be the most important prey item. Type C has a small, forward-slanted eyepatch, a dorsal cape, inhabits inshore waters and lives mainly in the pack-ice; it occurs mostly off East Antarctica, and to date it has been recorded feeding only on Antarctic toothfish (Dissostichus mawsoni). Type C appears to be referable to Orcinus glacialis as described by Berzin and Vladimirov (1983). Although similar ecological specialisations have been reported for sympatric killer whale populations in the Northeast Pacific (i.e. an inshore mammal-eater, an inshore fish-eater and an offshore form), the extent of morphological divergence, habitat segregation and, perhaps, reproductive isolation, appears to be more pronounced among Antarctic populations. Although under a Biological Species Concept these forms appear to warrant separate species status, it will be important to show that this interpretation is consistent with results of molecular genetic analyses and additional morphological studies.",2023,"https://doi.org/10.47536/jcrm.v5i2.813","article","https://journal.iwc.int/index.php/jcrm/article/download/813/534","Robert L. Pitman; Paul Ensor","Whale; Predation; Sympatric speciation; Peninsula; Minke whale; Fishery; Oceanography; Geography; Cape; Biology; Balaenoptera; Geology; Ecology","Whale; Predation; Sympatric speciation; Peninsula; Minke whale","https://journal.iwc.int/index.php/jcrm/article/download/813/534",295,32
"Pelagic fishes in the Marguerite Bay region of the West Antarctic Peninsula continental shelf",NA,2007,"https://doi.org/10.1016/j.dsr2.2007.11.015","article",NA,"Joseph Donnelly; Joseph J. Torres","Pelagic zone; Mesopelagic zone; Continental shelf; Oceanography; Bay; Fauna; Peninsula; Geology; Biology; Ecology","Pelagic zone; Mesopelagic zone; Continental shelf; Oceanography; Bay",NA,63,33
"Shags in Antarctica: their feeding behaviour and ecological role in the marine food web","Feeding behaviour, ecological role in the marine food web and population trends of the Antarctic shag Phalacrocorax bransfieldensis and the South Georgia shag P. georgianus in Antarctica are analysed. The diving depths and duration recorded for these shags are the deepest and longest among all flying birds in Antarctica and match deep dives performed by small Antarctic penguins. Individual shags of both sexes partition foraging depths and food resources, which might diminish intra-specific competition. Like other sub-Antarctic shags, P. bransfieldensis and P. georgianus are bottom feeders that prey predominantly on demersal fish. In the southern Scotia Arc and west Antarctic Peninsula, nototheniids, mainly Notothenia coriiceps , constitute their main prey. Shag partners alternate the time at sea and, as the energy requirements at the nest increase, they increase the number but reduce the duration of the feeding trips. A steady declining trend in the number of breeding pairs of both species has been observed in the last decade at several Antarctic localities; this phenomenon at the South Shetland Islands might be at least partially explained by the effect of the commercial fishery on their prey. In inshore shallow waters shags occupy the trophic niche of main predators of demersal fish and play an important ecological role as regulators of populations of particular fish prey that have marked site fidelity. The potential use of shags as biomonitors in Antarctica is discussed.",2006,"https://doi.org/10.1017/s0954102006000010","article","https://www.cambridge.org/core/services/aop-cambridge-core/content/view/A77516977BCEB9020E734D1E3A26E414/S0954102006000010a.pdf/div-class-title-shags-in-antarctica-their-feeding-behaviour-and-ecological-role-in-the-marine-food-web-div.pdf","Ricardo Casaux; Esteban Barrera-Oro","Predation; Demersal fish; Capelin; Ecology; Arctic; Seabird; Population; Fishery; Demersal zone; Foraging; Geography; Trophic level; Food web; Shetland; Oceanography; Biology; Pelagic zone; Fishing; Geology","Predation; Demersal fish; Capelin; Ecology; Arctic; Seabird; Population","https://www.cambridge.org/core/services/aop-cambridge-core/content/view/A77516977BCEB9020E734D1E3A26E414/S0954102006000010a.pdf/div-class-title-shags-in-antarctica-their-feeding-behaviour-and-ecological-role-in-the-marine-food-web-div.pdf",54,34
"Persistent organic pollutants (POPs) in antarctic fish: levels, patterns, changes",NA,2003,"https://doi.org/10.1016/s0045-6535(03)00551-4","article",NA,"Kurt Weber; Helmut Goerke","Hexachlorobenzene; Toxaphene; Bioaccumulation; Biomagnification; Environmental chemistry; Food chain; Pollutant; Persistent organic pollutant; Chemistry; Bioconcentration; Krill; Benthic zone; Biology; Fishery; Ecology; Pesticide","Hexachlorobenzene; Toxaphene; Bioaccumulation; Biomagnification; Environmental chemistry; Food chain; Pollutant; Persistent organic pollutant; Chemistry",NA,135,35
"Reproductive biology of Trematomus hansoni (Nototheniidae) in the West Antarctic Peninsula reveals inshore spawning",NA,2025,"https://doi.org/10.1016/j.ecss.2025.109598","article",NA,"Manuel Novillo; Eugenia Moreira; Mario La Mesa; Gustavo J. Macchi; Esteban Barrera-Oro","Reproductive biology; Fecundity; Habitat; Peninsula; Vitellogenesis; Bay; Gonadosomatic Index; Reproductive strategy","Reproductive biology; Biology; Fecundity; Ecology; Habitat",NA,1,36
"Antarctic demersal finfish around the Elephant and the South Orkney islands: distribution, abundance and biological characteristics","A research survey for demersal finfish was completed using bottom trawl fishing gear, following a random stratified sampling design, between 50 and 500 m on shelf areas of subarea 48.1 (Elephant Island) and Subarea 48.2 (South Orkney Island). An acoustic survey was simultaneously carried out to enhance knowledge of bathymetry and the distribution of fish and krill in the studied area. The cruise took place between the 6 and 27 January 2018. A total of 36 hauls were carried out, 15 around Elephant Island and 21 around the South Orkney Islands. A total of 37 fish species were caught with a total biomass of 19,112 kg. The main species encountered included Notothenia rossii and Champsocephalus gunnari, with nominal catches weighing 16,204 (85%) and 876 kg (5%), respectively. Other species of fish accounted noticeably for lower amounts (11%), such as Gobionotothen gibberifrons (330 kg), Chaenocephalus aceratus (322 kg), and Pseudochaenichthys georgianus (299 kg). Indicative estimates of standing stock biomass suggested that in this cruise, N. rossii was the most abundant demersal finfish species in the Elephant Island area, followed by C. gunnari. Differently, on the South Orkney Islands shelf, the most abundant species was G. gibberifrons, followed by P. georgianus. The study provides biological data (length frequency distribution, median size, sex ratio, gonad maturity stages, length-weight relationship) on the main species captured during the survey, and the oceanographic characteristics (depth profiles of temperature, salinity, density) obtained with CTD around the South Orkney Islands.",2020,"https://doi.org/10.3856/vol48-issue2-fulltext-2469","article","http://lajar.ucv.cl/index.php/rlajar/article/download/vol48-issue2-fulltext-2469/1195","Patricio M. Arana; Chris Jones; Nicolás Alegría; Roberto Sarralde; Renzo Rolleri","Demersal fish; Demersal zone; Fishery; Oceanography; Fishing; Biomass (ecology); Megafauna; Geography; Bathymetry; Environmental science; Biology; Geology","Demersal fish; Demersal zone; Fishery; Oceanography; Fishing","http://lajar.ucv.cl/index.php/rlajar/article/download/vol48-issue2-fulltext-2469/1195",11,37
"Population subdivision in the Antarctic toothfish (<i>Dissostichus mawsoni</i>) revealed by mitochondrial and nuclear single nucleotide polymorphisms (SNPs)","Abstract The Antarctic toothfish ( Dissostichus mawsoni ) exhibits a circumpolar distribution in coastal waters south of the Antarctic Polar Front. For a preliminary evaluation of global population structure in this species, we examined four mitochondrial regions and 13 nuclear gene fragments in samples from four CCAMLR Subareas in the Southern Ocean (Australian Antarctic Territory (Subarea 58.4.2), Ross Dependency (Subareas 88.1 and 88.2) and the South Shetland Islands (Subarea 48.1). Significant genetic differentiation within and among locations was observed for both mitochondrial and nuclear loci. The single nucleotide polymorphism (SNP) markers developed here will be useful for more extensive analyses of population structure in this species.",2008,"https://doi.org/10.1017/s0954102008000965","article",NA,"Kristen L. Kuhn; Patrick M. Gaffney","Shetland; Population; Single-nucleotide polymorphism; Biology; Genetics; Oceanography; Genotype; Geology; Gene; Medicine","Shetland; Population; Single-nucleotide polymorphism; Biology",NA,33,38
"Community structure and feeding ecology of mesopelagic fishes in the slope waters of King George Island (South Shetland Islands, Antarctica)",NA,2004,"https://doi.org/10.1016/j.dsr.2004.06.008","article",NA,"Christian Pusch; P. Alexander Hulley; K.-H. Kock","Mesopelagic zone; Shetland; Trophic level; Ecology; Pelagic zone; Oceanography; Fishery; Community structure; Biology; Bathyal zone; Geology; Benthic zone","Mesopelagic zone; Shetland; Trophic level; Ecology; Pelagic zone; Oceanography",NA,100,39
"Otolith morphology as a tool to discriminate climate-driven growth variations in populations of black rockcod (Notothenia coriiceps) sampled over the last three decades off the Antarctic Peninsula",NA,2025,"https://doi.org/10.1016/j.scitotenv.2025.180869","article",NA,"Mario La Mesa; Federico Calì; Filippo Castagnari; Manuel Novillo","Otolith; Peninsula; Demersal fish; Abundance (ecology); Fisheries management; Climate change; Demersal zone","Otolith",NA,1,40
"The diet of the Weddell seal Leptonychotes weddelli at Harmony Point, South Shetland Islands",NA,1997,"https://doi.org/10.1007/s003000050202","article",NA,"Ricardo Casaux; Andrea Baroni; Alejandro R Carlini","Biology; Shetland; Demersal zone; Benthic zone; Pelagic zone; Predation; Demersal fish; Fishery; Zoology; Ecology; Fish <Actinopterygii>; Oceanography","Biology; Shetland; Demersal zone; Benthic zone; Pelagic zone; Predation; Demersal fish",NA,43,41
"Ecology of Pseudoterranova decipiens (Krabbe, 1878) (Nematoda: Anisakidae) from Antarctic waters",NA,1999,"https://doi.org/10.1007/s004360050608","article",NA,"Harry W. Palm","Biology; Anisakidae; Ecology; Zoology; Fishery; Larva","Biology; Anisakidae; Ecology",NA,71,42
"Linking population trends of Antarctic shag (Phalacrocorax bransfieldensis) and fish at Nelson Island, South Shetland Islands (Antarctica)",NA,2015,"https://doi.org/10.1007/s00300-015-1850-5","article","https://link.springer.com/content/pdf/10.1007/s00300-015-1850-5.pdf","Ricardo Casaux; Esteban Barrera-Oro","Shetland; Fishery; Population; Biology; Peninsula; Foraging; Predation; Fishing; Oceanography; Ecology; Demography","Shetland; Fishery; Population; Biology; Peninsula; Foraging","https://link.springer.com/content/pdf/10.1007/s00300-015-1850-5.pdf",16,43
"Notothenioid fish, krill and phytoplankton from Antarctica contain a vitamin E constituent (α-tocomonoenol) functionally associated with cold-water adaptation",NA,2002,"https://doi.org/10.1016/s1096-4959(02)00150-1","article",NA,"Walter C. Dunlap; Akio Fujisawa; Yorihiro Yamamoto; Thomas J. Moylan; Bruce D. Sidell","Euphausia; Antarctic krill; Krill; Phytoplankton; Biology; Composition (language); Vitamin E; Antioxidant; Fishery; Ecology; Biochemistry; Nutrient","Euphausia; Antarctic krill; Krill; Phytoplankton; Biology; Composition (language)",NA,46,44
"Diversity, relative abundance, new locality records and population structure of Antarctic demersal fishes from the northern Scotia Arc islands and Bouvetøya",NA,2008,"https://doi.org/10.1007/s00300-008-0489-x","article",NA,"Chris Jones; M. Eric Anderson; А. В. Балушкин; Guy Duhamel; Richard R. Eakin; Joseph T. Eastman; Kristen L. Kuhn; Guillaume Lecointre; Thomas J. Near; Anthony W. North; David L. Stein; Marino Vacchi; H. William Detrich","Demersal zone; Trawling; Demersal fish; Biology; Oceanography; Peninsula; Population; Fishery; Polychaete; Ecology; Geology; Fish <Actinopterygii>","Demersal zone; Trawling; Demersal fish; Biology; Oceanography; Peninsula; Population",NA,37,45
